date,year_week,cname,iso3,pop,cases,deaths,cu_cases,cu_deaths,r14_cases,r14_deaths
2020-06-15,2020-25,Portugal,PRT,10298252,2467,20,39435,1533,43.07527141499354,4.952296758712061
2020-06-22,2020-26,Portugal,PRT,10298252,2683,38,42118,1571,50.00848687719042,5.632023764809795
2020-06-29,2020-27,Portugal,PRT,10298252,2452,54,44570,1625,49.86283109016948,8.933554937284502
2020-07-06,2020-28,Portugal,PRT,10298252,2570,41,47140,1666,48.765557494611706,9.224866511326388
2020-07-13,2020-29,Portugal,PRT,10298252,2129,29,49269,1695,45.62910288076073,6.797270060977339
2020-07-20,2020-30,Portugal,PRT,10298252,1710,29,50979,1724,37.27817109156,5.632023764809795
2020-07-27,2020-31,Portugal,PRT,10298252,1443,18,52422,1742,30.616846431802212,4.5638813266562135
2020-08-03,2020-32,Portugal,PRT,10298252,1493,22,53915,1764,28.50969271289924,3.884154320558479
2020-08-10,2020-33,Portugal,PRT,10298252,1601,19,55516,1783,30.04393366951984,3.9812581785724417
2020-08-17,2020-34,Portugal,PRT,10298252,1528,23,57044,1806,30.383797172568705,4.0783620365864035
2020-08-24,2020-35,Portugal,PRT,10298252,2325,21,59369,1827,37.41411649277955,4.272569752614327
2020-08-31,2020-36,Portugal,PRT,10298252,2559,22,61928,1849,47.42552425401903,4.175465894600365
2020-09-07,2020-37,Portugal,PRT,10298252,3829,28,65757,1877,62.029944499318916,4.855192900698099
2020-09-14,2020-38,Portugal,PRT,10298252,4527,49,70284,1926,81.13998375646663,7.476997067075072
2020-09-21,2020-39,Portugal,PRT,10298252,4812,37,75096,1963,90.6852929992391,8.35093178920073
2020-09-28,2020-40,Portugal,PRT,10298252,5390,61,80486,2024,99.06535594584402,9.516178085368274
2020-10-05,2020-41,Portugal,PRT,10298252,7503,81,87989,2105,125.19600413740118,13.7887478379826
2020-10-12,2020-42,Portugal,PRT,10298252,12963,105,100952,2210,198.7327558113746,18.06131759059693
2020-10-19,2020-43,Portugal,PRT,10298252,17482,146,118434,2356,295.63269572350725,24.37306836150446
2020-10-26,2020-44,Portugal,PRT,10298252,23302,245,141736,2601,396.0283745241425,37.96760848345914
2020-11-02,2020-45,Portugal,PRT,10298252,32232,377,173968,2978,539.2565650947365,60.39859968468435
2020-11-09,2020-46,Portugal,PRT,10298252,34692,527,208660,3505,649.8578593726392,87.78188764462163
2020-11-16,2020-47,Portugal,PRT,10298252,36910,480,245570,3985,695.2830441515706,97.78358502005972
2020-11-23,2020-48,Portugal,PRT,10298252,33349,532,278919,4517,682.2419960202955,98.26910431012952
2020-11-30,2020-49,Portugal,PRT,10298252,26501,534,305420,5051,581.1665902135625,103.51271264288349
2020-12-07,2020-50,Portugal,PRT,10298252,26019,609,331439,5660,509.98946228932834,110.98970970995856
2020-12-14,2020-51,Portugal,PRT,10298252,26209,543,357648,6203,507.1540296353206,111.8636444320842
2020-12-21,2020-52,Portugal,PRT,10298252,20101,490,377749,6693,449.6879664626579,100.30828532842273
2020-12-28,2020-53,Portugal,PRT,10298252,32577,530,410326,7223,511.5237032459489,99.04593517424122
2021-01-04,2021-01,Portugal,PRT,10298252,53196,745,463522,7968,832.8889213431561,123.80741896780152
2021-01-11,2021-02,Portugal,PRT,10298252,62262,1109,525784,9077,1121.1417238576023,180.03055275788552
2021-01-18,2021-03,Portugal,PRT,10298252,81827,1698,607611,10775,1399.1597797373768,272.57052944519126
2021-01-25,2021-04,Portugal,PRT,10298252,78925,2014,686536,12789,1560.9639383460417,360.4495209478269
2021-02-01,2021-05,Portugal,PRT,10298252,44470,1587,731006,14376,1198.213055963284,349.6709927082771
2021-02-08,2021-06,Portugal,PRT,10298252,22870,1034,753876,15410,653.89737986602,254.50921185459435
2021-02-15,2021-07,Portugal,PRT,10298252,13848,608,767724,16018,356.5459458556656,159.44453485892558
2021-02-22,2021-08,Portugal,PRT,10298252,8796,326,776520,16344,219.8819760868155,90.6950033850405
2021-03-01,2021-09,Portugal,PRT,10298252,8780,209,785300,16553,170.6697408453396,51.95056403746966
2021-03-08,2021-10,Portugal,PRT,10298252,7501,130,792801,16683,158.0947912325315,32.91820786673311
2021-03-15,2021-11,Portugal,PRT,10298252,4646,88,797447,16771,117.95205632955962,21.16864104704371
2021-03-22,2021-12,Portugal,PRT,10298252,4860,59,802307,16830,92.30692742807226,14.274267128052411
2021-03-29,2021-13,Portugal,PRT,10298252,4293,42,806600,16872,88.8791612401794,9.80748965941016
2021-04-05,2021-14,Portugal,PRT,10298252,4477,34,811077,16906,85.16008347824466,7.379893209061111
2021-04-12,2021-15,Portugal,PRT,10298252,4180,27,815257,16933,84.06280988268689,5.923335338851681
2021-04-19,2021-16,Portugal,PRT,10298252,4118,19,819375,16952,80.57678137998565,4.466777468642251
2021-04-26,2021-17,Portugal,PRT,10298252,3759,13,823134,16965,76.48870895759785,3.1073234564467835
2021-05-03,2021-18,Portugal,PRT,10298252,3479,15,826613,16980,70.28377243050568,2.7189080243909354
2021-05-10,2021-19,Portugal,PRT,10298252,3226,17,829839,16997,65.10813679836151,3.1073234564467835
2021-05-17,2021-20,Portugal,PRT,10298252,3665,7,833504,17004,66.9142685574212,2.3304925923350877
2021-05-24,2021-21,Portugal,PRT,10298252,3923,7,837427,17011,73.68240746099436,1.3594540121954677
2021-05-31,2021-22,Portugal,PRT,10298252,4294,12,841721,17023,79.79024013007256,1.8449733022652777
2021-06-07,2021-23,Portugal,PRT,10298252,5151,10,846872,17033,91.71459389418708,2.1362848763071636
2021-06-14,2021-24,Portugal,PRT,10298252,7839,22,854711,17055,126.13791156013662,3.1073234564467835
2021-06-21,2021-25,Portugal,PRT,10298252,9716,19,864427,17074,170.46582274351024,3.9812581785724417
2021-06-28,2021-26,Portugal,PRT,10298252,14684,31,879111,17105,236.93341355406724,4.855192900698099
2021-07-05,2021-27,Portugal,PRT,10298252,19544,49,898655,17154,332.3670852101891,7.768308641116959
2021-07-12,2021-28,Portugal,PRT,10298252,25808,52,924463,17206,440.3854168649204,9.80748965941016
2021-07-19,2021-29,Portugal,PRT,10298252,23137,86,947600,17292,475.2748330493369,13.400332405926754
2021-07-26,2021-30,Portugal,PRT,10298252,18726,79,966326,17371,406.50588080384904,16.022136572303726
2021-08-02,2021-31,Portugal,PRT,10298252,16068,103,982394,17474,337.86316357377933,17.67290215854108
2021-08-09,2021-32,Portugal,PRT,10298252,16547,89,998941,17563,316.704232912537,18.6439407386807
2021-08-16,2021-33,Portugal,PRT,10298252,16322,70,1015263,17633,319.17067090609163,15.439513424219957
2021-08-23,2021-34,Portugal,PRT,10298252,16164,83,1031427,17716,315.4515931441569,14.856890276136182
2021-08-30,2021-35,Portugal,PRT,10298252,12557,80,1043984,17796,278.8919906019002,15.827928856275802
2021-09-06,2021-36,Portugal,PRT,10298252,9022,56,1053006,17852,209.54041520832857,13.206124689898829
2021-09-13,2021-37,Portugal,PRT,10298252,6889,48,1059895,17900,154.5019484860149,10.098801233452043
2021-09-20,2021-38,Portugal,PRT,10298252,6192,40,1066087,17940,127.02155666806368,8.545139505228654
2021-09-27,2021-39,Portugal,PRT,10298252,4755,45,1070842,17985,106.2995933678842,8.253827931186768
2021-10-04,2021-40,Portugal,PRT,10298252,4542,49,1075384,18034,90.27745679558043,9.127762653312429
2021-10-11,2021-41,Portugal,PRT,10298252,4981,51,1080365,18085,92.472003986696,9.710385801396198
2021-10-18,2021-42,Portugal,PRT,10298252,5453,38,1085818,18123,101.31816545176792,8.642243363242617
2021-10-25,2021-43,Portugal,PRT,10298252,5882,25,1091700,18148,110.0672230588259,6.117543054879604
2021-11-01,2021-44,Portugal,PRT,10298252,6943,45,1098643,18193,124.53569790290624,6.797270060977339
2021-11-08,2021-45,Portugal,PRT,10298252,9962,60,1108605,18253,164.15407197260274,10.195905091466008
2021-11-15,2021-46,Portugal,PRT,10298252,14941,79,1123546,18332,241.8177376121695,13.497436263940717
2021-11-22,2021-47,Portugal,PRT,10298252,20282,92,1143828,18424,342.0289190825783,16.6047597203875
2021-11-29,2021-48,Portugal,PRT,10298252,23855,122,1167683,18546,428.587298116224,20.780225614987863
2021-12-06,2021-49,Portugal,PRT,10298252,27424,122,1195107,18668,497.93887350979566,23.693341355406723
2021-12-13,2021-50,Portugal,PRT,10298252,31711,125,1226818,18793,574.2236643655642,23.98465292944861
2021-12-20,2021-51,Portugal,PRT,10298252,56567,93,1283385,18886,857.2134377756536,21.16864104704371
2021-12-27,2021-52,Portugal,PRT,10298252,149536,114,1432921,19000,2001.3396448251608,20.10049860889013
2022-01-03,2022-01,Portugal,PRT,10298252,235597,133,1668518,19133,3739.790014849122,23.98465292944861
2022-01-10,2022-02,Portugal,PRT,10298252,261542,205,1930060,19338,4827.411486920305,32.821104008719146
2022-01-17,2022-03,Portugal,PRT,10298252,366571,280,2296631,19618,6099.21955687237,47.09537113677156
2022-01-24,2022-04,Portugal,PRT,10298252,405479,292,2702110,19910,7496.903357967934,55.543406783986256
2022-01-31,2022-05,Portugal,PRT,10298252,308100,355,3010210,20265,6929.127389774498,62.8261961350334
2022-02-07,2022-06,Portugal,PRT,10298252,169692,301,3179902,20566,4639.544652820692,63.70013085715906
2022-02-14,2022-07,Portugal,PRT,10298252,105850,298,3285752,20864,2675.619124488311,58.165210950363225
2022-02-21,2022-08,Portugal,PRT,10298252,80074,202,3365826,21066,1805.393769738787,48.55192900698099
2022-02-28,2022-09,Portugal,PRT,10298252,82399,155,3448225,21221,1577.6755123102446,34.66607731098443
2022-03-07,2022-10,Portugal,PRT,10298252,85842,140,3534067,21361,1633.6850176126975,28.645638114118785
2022-03-14,2022-11,Portugal,PRT,10298252,81438,127,3615505,21488,1624.353336857556,25.926730089727847
2022-03-21,2022-12,Portugal,PRT,10298252,77610,158,3693115,21646,1544.4174409404625,27.674599533979165
2022-03-28,2022-13,Portugal,PRT,10298252,68606,150,3761721,21796,1419.8137703369464,29.90798826830029
2022-04-04,2022-14,Portugal,PRT,10298252,63383,151,3825104,21947,1281.6641115404827,29.228261262202555
2022-04-11,2022-15,Portugal,PRT,10298252,63962,145,3889066,22092,1236.569079878799,28.742741972132748
2022-04-18,2022-16,Portugal,PRT,10298252,70486,127,3959552,22219,1305.541950226116,26.412249379797657
2022-04-25,2022-17,Portugal,PRT,10298252,74505,128,4034057,22347,1407.9185477302362,24.761483793560306
2022-05-02,2022-18,Portugal,PRT,10298252,100850,131,4134907,22478,1702.7647022038302,25.149899225616153
2022-05-09,2022-19,Portugal,PRT,10298252,159971,192,4294878,22670,2532.6725351059576,31.36454613850972
2022-05-16,2022-20,Portugal,PRT,10298252,190546,223,4485424,22893,3403.6552999479914,40.29810107579422
2022-05-23,2022-21,Portugal,PRT,10298252,175679,231,4661103,23124,3556.1860401163226,44.08515153833874
2022-05-30,2022-22,Portugal,PRT,10298252,165356,294,4826459,23418,3311.5814217791526,50.97952545733004
2022-06-06,2022-23,Portugal,PRT,10298252,118120,262,4944579,23680,2752.661325436589,53.98974505576286
2022-06-13,2022-24,Portugal,PRT,10298252,100712,269,5045291,23949,2124.943145691133,51.56214860541381
2022-06-20,2022-25,Portugal,PRT,10298252,75136,155,5120427,24104,1707.5519224039188,41.17203579791988
2022-06-27,2022-26,Portugal,PRT,10298252,66766,136,5187193,24240,1377.9231659897232,28.257222682062935
2022-07-04,2022-27,Portugal,PRT,10298252,53106,139,5240299,24379,1164.003366784965,26.703560953839546
2022-07-11,2022-28,Portugal,PRT,10298252,36657,119,5276956,24498,871.6333606907269,25.05279536760219
2022-07-18,2022-29,Portugal,PRT,10298252,30332,83,5307288,24581,650.48903444973,19.61497931882032
2022-07-25,2022-30,Portugal,PRT,10298252,22425,70,5329713,24651,512.2908237242592,14.856890276136182
2022-08-01,2022-31,Portugal,PRT,10298252,19426,70,5349139,24721,406.38935617423226,13.594540121954678
2022-08-08,2022-32,Portugal,PRT,10298252,17890,57,5367029,24778,362.3527565649005,12.332189967773171
2022-08-15,2022-33,Portugal,PRT,10298252,16201,39,5383230,24817,331.0367623553978,9.32197036934035
2022-08-22,2022-34,Portugal,PRT,10298252,18196,45,5401426,24862,334.008140410625,8.156724073172807
2022-08-29,2022-35,Portugal,PRT,10298252,16986,48,5418412,24910,341.63079326472104,9.030658795298464
2022-09-05,2022-36,Portugal,PRT,10298252,16184,39,5434596,24949,322.0934970323119,8.448035647214692
2022-09-12,2022-37,Portugal,PRT,10298252,17518,41,5452114,24990,327.25942227865465,7.768308641116959
2022-09-19,2022-38,Portugal,PRT,10298252,19482,42,5471596,25032,359.2842746516593,8.059620215158844
2022-09-26,2022-39,Portugal,PRT,10298252,17668,50,5489264,25082,360.7408325218687,8.933554937284502
2022-10-03,2022-40,Portugal,PRT,10298252,6557,41,5495821,25123,235.2340960388229,8.83645107927054
2022-10-10,2022-41,Portugal,PRT,10298252,7447,47,5503268,25170,135.98424276275236,8.545139505228654
2022-10-17,2022-42,Portugal,PRT,10298252,7995,49,5511263,25219,149.94777754516008,9.32197036934035
2022-10-24,2022-43,Portugal,PRT,10298252,5939,61,5517202,25280,135.30451575665464,10.681424381535818
2022-10-31,2022-44,Portugal,PRT,10298252,5148,47,5522350,25327,107.65904738007964,10.487216665507894
2022-11-07,2022-45,Portugal,PRT,10298252,6141,53,5528491,25380,109.62054531196168,9.710385801396198
2022-11-14,2022-46,Portugal,PRT,10298252,6132,48,5534623,25428,119.17556494053554,9.80748965941016
2022-11-21,2022-47,Portugal,PRT,10298252,5126,59,5539749,25487,109.3195233521184,10.390112807493932
2022-11-28,2022-48,Portugal,PRT,10298252,3927,68,5543676,25555,87.90812266003978,12.332189967773171
2022-12-05,2022-49,Portugal,PRT,10298252,3616,71,5547292,25626,73.24544009993153,13.497436263940717
2022-12-12,2022-50,Portugal,PRT,10298252,3704,70,5550996,25696,71.08002406622018,13.69164397996864
2022-12-19,2022-51,Portugal,PRT,10298252,2655,59,5553651,25755,61.74834331107842,12.526397683801097
2022-12-26,2022-52,Portugal,PRT,10298252,2485,49,5556136,25804,49.911383019176455,10.487216665507894
2023-01-02,2023-01,Portugal,PRT,10298252,2379,59,5558515,25863,47.231316537991106,10.487216665507894
2023-01-09,2023-02,Portugal,PRT,10298252,2618,56,5561133,25919,48.5227978495768,11.166943671605628
2019-12-30,2020-01,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-01-06,2020-02,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-01-13,2020-03,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-01-20,2020-04,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-01-27,2020-05,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-02-03,2020-06,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-02-10,2020-07,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-02-17,2020-08,Romania,ROU,19201662,NA,NA,NA,NA,NA,NA
2020-02-24,2020-09,Romania,ROU,19201662,3,0,3,0,NA,NA
2020-03-02,2020-10,Romania,ROU,19201662,14,0,17,0,0.08853400294203699,0
2020-03-09,2020-11,Romania,ROU,19201662,177,0,194,0,0.9947055624664156,0
2020-03-16,2020-12,Romania,ROU,19201662,407,5,601,5,3.041403395185271,0.26039412630010883
2020-03-23,2020-13,Romania,ROU,19201662,1409,78,2010,83,9.457514667219952,4.322542496581806
2020-03-30,2020-14,Romania,ROU,19201662,2210,123,4220,206,18.847326861601875,10.467843877264375
2020-04-06,2020-15,Romania,ROU,19201662,2541,148,6761,354,24.74264988103634,14.113361645465895
2020-04-13,2020-16,Romania,ROU,19201662,2469,146,9230,500,26.0914914552709,15.311174626446398
2020-04-20,2020-17,Romania,ROU,19201662,2411,168,11641,668,25.41446672689062,16.352751131646833
2020-04-27,2020-18,Romania,ROU,19201662,2237,173,13878,841,24.206237980858116,17.758879413667422
2020-05-04,2020-19,Romania,ROU,19201662,1784,143,15662,984,20.94089563705475,16.456908782166877
2020-05-11,2020-20,Romania,ROU,19201662,1461,144,17123,1128,16.899578796877062,14.946622849626246
2020-05-18,2020-21,Romania,ROU,19201662,1398,82,18521,1210,14.88933614184022,11.769814508764918
2020-05-25,2020-22,Romania,ROU,19201662,1134,77,19655,1287,13.18635855583751,8.28053321634346
2020-06-01,2020-23,Romania,ROU,19201662,1250,61,20905,1348,12.415591941989188,7.186877885883003
2020-06-08,2020-24,Romania,ROU,19201662,1692,88,22597,1436,15.321590391498402,7.759744963743243
2020-06-15,2020-25,Romania,ROU,19201662,2017,106,24614,1542,19.316036288942072,10.103292100444222
2020-06-22,2020-26,Romania,ROU,19201662,2430,106,27044,1648,23.159453593131676,11.040710955124611
2020-06-29,2020-27,Romania,ROU,19201662,2736,147,29780,1795,26.90392112932724,13.175942790785506
2020-07-06,2020-28,Romania,ROU,19201662,4038,138,33818,1933,35.27819623113874,14.842465199106202
2020-07-13,2020-29,Romania,ROU,19201662,5778,143,39596,2076,51.12057487523736,14.634149898066116
2020-07-20,2020-30,Romania,ROU,19201662,8133,172,47729,2248,72.44685381921627,16.404829956906855
2020-07-27,2020-31,Romania,ROU,19201662,8303,277,56032,2525,85.59675719737177,23.38339254174977
2020-08-03,2020-32,Romania,ROU,19201662,8368,306,64400,2831,86.82060959098229,30.361955126592687
2020-08-10,2020-33,Romania,ROU,19201662,8157,308,72557,3139,86.06025874218597,31.976398709653363
2020-08-17,2020-34,Romania,ROU,19201662,8021,303,80578,3442,84.25312350566321,31.820162233873297
2020-08-24,2020-35,Romania,ROU,19201662,8139,312,88717,3754,84.15938162019516,32.028477534913385
2020-08-31,2020-36,Romania,ROU,19201662,8387,311,97104,4065,86.06546662471196,32.44510813699356
2020-09-07,2020-37,Romania,ROU,19201662,8406,278,105510,4343,87.45597125915455,30.67442807815282
2020-09-14,2020-38,Romania,ROU,19201662,9795,292,115305,4635,94.7886698557656,29.684930398212405
2020-09-21,2020-39,Romania,ROU,19201662,10722,305,126027,4940,106.85012578598663,31.09105868023299
2020-09-28,2020-40,Romania,ROU,19201662,14143,348,140170,5288,129.4939990090441,34.00747289479421
2020-10-05,2020-41,Romania,ROU,19201662,21397,445,161567,5733,185.08814497411737,41.298508431197256
2020-10-12,2020-42,Romania,ROU,19201662,26115,558,187682,6291,247.4369145754154,52.23506173580183
2020-10-19,2020-43,Romania,ROU,19201662,30747,677,218429,6968,296.13061619353573,64.31734919612688
2020-10-26,2020-44,Romania,ROU,19201662,41857,905,260286,7873,378.113102917862,82.38870156135442
2020-11-02,2020-45,Romania,ROU,19201662,53582,1094,313868,8967,497.0351003991217,104.1055716947835
2020-11-09,2020-46,Romania,ROU,19201662,56981,1273,370849,10240,575.7991157223786,123.27057939047153
2020-11-16,2020-47,Romania,ROU,19201662,57962,1402,428811,11642,598.6096411862682,139.31085757055823
2020-11-23,2020-48,Romania,ROU,19201662,51773,1424,480584,13066,571.4869889908488,147.1747601848215
2020-11-30,2020-49,Romania,ROU,19201662,42839,1310,523423,14376,492.7281815501179,142.3835082608995
2020-12-07,2020-50,Romania,ROU,19201662,40758,1153,564181,15529,435.3633555262039,128.2701466154336
2020-12-14,2020-51,Romania,ROU,19201662,33674,1066,597855,16595,387.633112175394,115.56291325198828
2020-12-21,2020-52,Romania,ROU,19201662,23896,992,621751,17587,299.8177970219453,107.17822238512478
2020-12-28,2020-53,Romania,ROU,19201662,24961,869,646712,18456,254.44151657288833,96.9186938089005
2021-01-04,2021-01,Romania,ROU,19201662,29408,689,676120,19145,283.1473650562123,81.13880975511391
2021-01-11,2021-02,Romania,ROU,19201662,20757,621,696877,19766,261.2534269168992,68.22326109062851
2021-01-18,2021-03,Romania,ROU,19201662,17384,648,714261,20414,198.633847424249,66.08802925496762
2021-01-25,2021-04,Romania,ROU,19201662,17240,628,731501,21042,180.31772458029937,66.45258103178777
2021-02-01,2021-05,Romania,ROU,19201662,16659,584,748160,21626,176.54200974894778,63.119536215146375
2021-02-08,2021-06,Romania,ROU,19201662,16497,549,764657,22175,172.67255303212815,59.00530901960466
2021-02-15,2021-07,Romania,ROU,19201662,18404,522,783061,22697,181.76030804000197,55.776421853483306
2021-02-22,2021-08,Romania,ROU,19201662,23065,559,806126,23256,215.96568047078424,56.297210106083526
2021-03-01,2021-09,Romania,ROU,19201662,27211,664,833337,23920,261.8315018772854,63.69240329300661
2021-03-08,2021-10,Romania,ROU,19201662,32560,758,865897,24678,311.28034646167606,74.05608951975094
2021-03-15,2021-11,Romania,ROU,19201662,38122,881,904019,25559,368.10355270288585,85.35719460117566
2021-03-22,2021-12,Romania,ROU,19201662,39494,1137,943513,26696,404.21501013818494,105.09506937472392
2021-03-29,2021-13,Romania,ROU,19201662,37266,1196,980779,27892,399.75706269592706,121.49989933163076
2021-04-05,2021-14,Romania,ROU,19201662,30083,1228,1010862,29120,350.7456802437206,126.23907243029277
2021-04-12,2021-15,Romania,ROU,19201662,22124,1186,1032986,30306,271.8879230349956,125.71828417769254
2021-04-19,2021-16,Romania,ROU,19201662,16106,1007,1049092,31313,199.0973489690632,114.20886379522771
2021-04-26,2021-17,Romania,ROU,19201662,10402,873,1059494,32186,138.05054999926568,97.90819148884091
2021-05-03,2021-18,Romania,ROU,19201662,8313,637,1067807,32823,97.46552147413072,78.63902614263286
2021-05-10,2021-19,Romania,ROU,19201662,5399,493,1073206,33316,71.41048519654184,58.84907254382459
2021-05-17,2021-20,Romania,ROU,19201662,3389,346,1076595,33662,45.766871638507126,43.69413439315826
2021-05-24,2021-21,Romania,ROU,19201662,1922,253,1078517,33915,27.659064095597557,31.19521633075303
2021-05-31,2021-22,Romania,ROU,19201662,1224,146,1079741,34061,16.383998426802847,20.779451278748684
2021-06-07,2021-23,Romania,ROU,19201662,841,107,1080582,34168,10.754277416194494,13.175942790785506
2021-06-14,2021-24,Romania,ROU,19201662,476,52,1081058,34220,6.8587812867448665,8.28053321634346
2021-06-21,2021-25,Romania,ROU,19201662,393,43,1081451,34263,4.525649915095891,4.947488399702068
2021-06-28,2021-26,Romania,ROU,19201662,298,25,1081749,34288,3.5986468254675037,3.5413601176814797
2021-07-05,2021-27,Romania,ROU,19201662,305,13,1082054,34301,3.1403531631793125,1.978995359880827
2021-07-12,2021-28,Romania,ROU,19201662,431,15,1082485,34316,3.8330015391376016,1.458207107280609
2021-07-19,2021-29,Romania,ROU,19201662,703,14,1083188,34330,5.905738784486468,1.510285932540631
2021-07-26,2021-30,Romania,ROU,19201662,1138,14,1084326,34344,9.587711730370009,1.458207107280609
2021-08-02,2021-31,Romania,ROU,19201662,1645,28,1085971,34372,14.493537069864056,2.187310660920914
2021-08-09,2021-32,Romania,ROU,19201662,2536,34,1088507,34406,21.7741568412151,3.2288871661213494
2021-08-16,2021-33,Romania,ROU,19201662,3892,77,1092399,34483,33.47626887714199,5.780749603862415
2021-08-23,2021-34,Romania,ROU,19201662,6316,136,1098715,34619,53.162064825430214,11.092789780384637
2021-08-30,2021-35,Romania,ROU,19201662,9866,185,1108581,34804,84.27395503576722,16.717302908466987
2021-09-06,2021-36,Romania,ROU,19201662,16545,348,1125126,35152,137.54538539424348,27.7580138635916
2021-09-13,2021-37,Romania,ROU,19201662,30872,615,1155998,35767,246.9421657354452,50.15190872540096
2021-09-20,2021-38,Romania,ROU,19201662,48187,992,1204185,36759,411.72998462320606,83.69067219285498
2021-09-27,2021-39,Romania,ROU,19201662,76721,1418,1280906,38177,650.5061905578798,125.50996887665244
2021-10-04,2021-40,Romania,ROU,19201662,91916,2213,1372822,40390,878.241685537429,189.09821451913905
2021-10-11,2021-41,Romania,ROU,19201662,101837,2711,1474659,43101,1009.0428630604996,256.4361355803472
2021-10-18,2021-42,Romania,ROU,19201662,103685,3247,1578344,46348,1070.3344325090193,310.2856408992097
2021-10-25,2021-43,Romania,ROU,19201662,81631,3213,1659975,49561,965.1039581886192,336.4292111797406
2021-11-01,2021-44,Romania,ROU,19201662,54489,2831,1714464,52392,708.8969694394162,314.76441987157153
2021-11-08,2021-45,Romania,ROU,19201662,31841,2141,1746305,54533,449.5964984697679,258.9359191928282
2021-11-15,2021-46,Romania,ROU,19201662,19001,1454,1765306,55987,264.77916338700265,187.22337680977824
2021-11-22,2021-47,Romania,ROU,19201662,13444,1021,1778750,57008,168.96974855614062,128.89509251855387
2021-11-29,2021-48,Romania,ROU,19201662,8579,676,1787329,57684,114.69319687014593,88.37776646625693
2021-12-06,2021-49,Romania,ROU,19201662,6592,454,1793921,58138,79.00878580197902,58.84907254382459
2021-12-13,2021-50,Romania,ROU,19201662,4909,351,1798830,58489,59.89585693155103,41.92345433431752
2021-12-20,2021-51,Romania,ROU,19201662,4766,267,1803596,58756,50.38626343907106,32.18471401069345
2021-12-27,2021-52,Romania,ROU,19201662,10227,215,1813823,58971,78.08178271235063,25.101993775330488
2022-01-03,2022-01,Romania,ROU,19201662,36938,234,1850761,59205,245.62977933889263,23.38339254174977
2022-01-10,2022-02,Romania,ROU,19201662,60392,157,1911153,59362,506.88320625579183,20.36282067666851
2022-01-17,2022-03,Romania,ROU,19201662,114184,227,2025337,59589,909.171299859356,19.998268899848355
2022-01-24,2022-04,Romania,ROU,19201662,178356,340,2203693,59929,1523.5139541566766,29.52869392243234
2022-01-31,2022-05,Romania,ROU,19201662,192602,533,2396295,60462,1931.9056860807152,45.464814451999
2022-02-07,2022-06,Romania,ROU,19201662,145098,664,2541393,61126,1758.701929030935,62.33835383624605
2022-02-14,2022-07,Romania,ROU,19201662,91482,636,2632875,61762,1232.0808480015949,67.70247283802829
2022-02-21,2022-08,Romania,ROU,19201662,57766,514,2690641,62276,777.2660512407728,59.89064904902503
2022-02-28,2022-09,Romania,ROU,19201662,35796,361,2726437,62637,487.2599048978156,45.56897210251904
2022-03-07,2022-10,Romania,ROU,19201662,21475,225,2747912,62862,298.26064014667065,30.518191602372752
2022-03-14,2022-11,Romania,ROU,19201662,23230,159,2771142,63021,232.8183883249273,19.998268899848355
2022-03-21,2022-12,Romania,ROU,19201662,23551,119,2794693,63140,243.6299524489078,14.47791342228605
2022-03-28,2022-13,Romania,ROU,19201662,18789,116,2813482,63256,220.50174615093215,12.238523936105114
2022-04-04,2022-14,Romania,ROU,19201662,12021,129,2825503,63385,160.45486062612704,12.759312188705332
2022-04-11,2022-15,Romania,ROU,19201662,8699,102,2834202,63487,107.9073259387651,12.030208635065026
2022-04-18,2022-16,Romania,ROU,19201662,6016,75,2840218,63562,76.63399137012202,9.217952071023852
2022-04-25,2022-17,Romania,ROU,19201662,6124,66,2846342,63628,63.22369386566642,7.343114361663068
2022-05-02,2022-18,Romania,ROU,19201662,4626,54,2850968,63682,55.984737154523394,6.249459031202612
2022-05-09,2022-19,Romania,ROU,19201662,3813,43,2854781,63725,43.94932063693236,5.051646050222111
2022-05-16,2022-20,Romania,ROU,19201662,2851,30,2857632,63755,34.705329153278505,3.801754243981589
2022-05-23,2022-21,Romania,ROU,19201662,2400,20,2860032,63775,27.34659114403743,2.6039412630010883
2022-05-30,2022-22,Romania,ROU,19201662,2068,15,2862100,63790,23.268819126177725,1.8227588841007616
2022-06-06,2022-23,Romania,ROU,19201662,2169,11,2864269,63801,22.065798262671223,1.354049456760566
2022-06-13,2022-24,Romania,ROU,19201662,2550,14,2866819,63815,24.57599764020427,1.3019706315005442
2022-06-20,2022-25,Romania,ROU,19201662,4051,13,2870870,63828,34.37723255414036,1.4061282820205876
2022-06-27,2022-26,Romania,ROU,19201662,7992,21,2878862,63849,62.71852926064421,1.77068005884074
2022-07-04,2022-27,Romania,ROU,19201662,14990,32,2893852,63881,119.687556212582,2.7601777387811532
2022-07-11,2022-28,Romania,ROU,19201662,25535,28,2919387,63909,211.0494393662382,3.124729515601306
2022-07-18,2022-29,Romania,ROU,19201662,44841,80,2964228,63989,366.5099406499291,5.62451312808235
